213	6
213	34
213	65
213	150
213	177
213	186
214	178
215	14
216	192
217	1
217	37
217	133
217	153
217	160
218	34
219	13
219	44
220	192
221	13
221	44
221	82
221	118
221	219
222	4
222	14
222	28
222	45
223	0
223	4
223	98
224	6
224	197
225	186
226	24
227	47
227	48
227	64
227	81
227	155
228	143
228	161
229	132
230	121
231	0
231	4
231	14
231	28
231	35
231	44
231	45
231	82
231	89
231	108
231	121
231	138
231	139
231	157
232	89
232	137
233	27
234	43
235	185
236	30
237	58
238	38
239	56
240	53
241	93
242	0
242	4
242	6
242	82
242	144
242	197
242	222
243	25
244	205
245	51
245	107
245	175
245	205
246	143
247	152
248	135
249	50
250	198
251	248
252	159
253	39
254	143
255	202
256	233
257	12
258	27
259	64
259	81
259	155
259	227
260	7
260	18
260	70
260	84
261	146
262	15
262	21
262	40
262	88
263	93
263	241
264	247
265	152
265	247
266	136
267	164
268	1
268	25
268	108
269	37
269	217
270	152
271	227
272	171
273	69
274	152
274	247
275	52
275	169
276	36
276	55
276	90
276	92
277	43
277	69
277	72
277	182
277	273
278	209
279	0
279	91
280	155
281	143
281	161
281	228
282	85
283	10
283	15
283	36
283	51
283	55
283	56
283	86
283	90
283	276
284	0
284	41
285	265
286	195
287	258
288	20
289	81
290	20
290	288
291	262
292	229
293	64
293	259
294	54
294	74
294	122
294	125
294	128
295	110
296	86
297	24
298	5
298	47
298	48
298	64
298	81
298	155
298	227
298	259
298	271
298	280
298	293
299	82
300	214
301	132
301	198
302	11
303	172
304	24
304	159
304	252
305	90
305	92
305	195
305	276
305	286
306	288
307	15
307	21
307	283
308	69
308	72
308	277
309	47
309	227
310	211
311	36
312	208
313	95
314	274
315	132
315	198
315	301
316	35
317	85
318	121
319	231
320	35
320	89
320	137
320	231
320	232
321	261
322	238
323	4
324	0
324	1
324	4
324	323
325	262
326	1
326	73
326	75
326	136
327	205
328	316
329	74
330	50
331	223
332	4
332	14
332	28
332	157
333	146
334	164
334	267
335	54
335	57
335	60
335	74
335	122
336	172
336	303
337	4
337	222
337	242
338	91
339	238
339	322
340	65
340	213
341	5
341	9
341	164
341	267
341	334
342	122
343	189
344	205
345	152
345	265
346	206
347	91
347	279
347	338
348	136
348	266
348	326
349	14
349	215
350	0
350	1
350	4
350	14
350	16
350	22
350	25
350	26
350	29
350	37
350	73
350	75
350	80
350	82
350	91
350	105
350	108
350	121
350	123
350	130
350	136
350	154
350	192
350	231
350	268
350	326
351	183
352	98
353	195
353	286
354	24
354	62
354	226
355	351
356	247
356	264
357	221
358	176
358	203
359	135
360	29
361	281
362	79
363	63
364	287
365	161
366	0
366	1
366	4
366	323
367	216
368	199
369	51
369	175
369	205
369	244
369	245
369	344
370	349
371	3
371	202
371	255
372	294
373	233
373	256
374	4
374	5
374	9
374	14
374	22
374	80
374	108
374	136
374	341
375	174
376	249
377	274
378	2
378	5
378	9
378	11
378	19
379	136
380	49
381	178
382	246
383	372
384	314
385	374
386	15
386	21
386	40
387	136
388	7
388	70
388	84
388	85
388	166
388	260
389	2
389	8
389	80
389	102
389	193
390	192
391	36
391	83
391	311
392	388
393	322
393	339
394	52
395	132
396	32
396	142
397	6
397	34
398	288
398	306
399	321
400	386
401	358
402	74
402	125
402	128
402	146
402	294
402	329
403	353
404	351
405	53
405	68
405	240
406	74
406	294
407	406
408	2
408	5
408	16
408	80
409	0
409	1
409	324
410	15
410	51
410	107
411	305
412	130
412	350
413	398
414	22
414	123
415	406
416	28
416	58
416	157
417	24
417	304
418	209
419	344
420	360
421	406
422	258
423	12
423	50
423	61
423	135
423	187
423	359
424	118
424	221
425	304
426	71
427	200
428	93
428	241
429	418
430	64
430	81
430	289
430	298
431	33
432	97
432	163
433	136
434	60
434	167
434	174
435	5
435	47
435	309
436	36
437	222
438	15
438	56
439	146
440	113
441	359
442	0
442	1
442	147
443	77
443	149
444	402
445	0
446	97
447	17
448	29
448	350
449	72
450	278
451	82
452	143
452	161
452	228
452	246
452	281
452	382
453	192
453	216
453	367
454	0
454	1
454	4
454	14
454	16
454	28
454	45
454	82
454	121
454	157
454	192
454	231
454	320
454	324
454	332
454	350
455	410
456	149
457	357
458	12
459	130
459	350
459	412
460	55
461	22
461	80
461	123
461	130
461	326
461	350
461	459
462	56
462	239
463	172
463	303
463	336
464	6
464	13
464	44
464	213
464	224
465	211
465	310
466	236
467	148
468	143
468	246
469	56
469	143
470	46
470	101
470	115
471	378
472	85
473	31
473	66
474	78
475	16
475	42
475	66
475	101
475	168
475	473
476	290
477	24
478	100
479	290
479	476
480	349
481	35
481	316
482	264
483	290
483	476
483	479
484	55
484	90
484	92
485	1
485	2
485	5
486	33
487	369
488	148
489	98
490	408
491	247
491	274
491	377
492	77
492	149
492	443
492	456
493	5
493	9
493	172
493	303
494	459
495	205
495	244
496	0
496	13
496	44
496	118
496	130
496	219
496	221
496	231
496	350
496	412
496	448
496	459
497	260
498	281
498	452
499	266
500	23
501	392
502	183
503	408
503	490
504	42
505	189
505	343
506	456
507	50
507	249
508	34
508	145
508	170
508	212
509	300
510	426
511	410
511	455
512	484
513	60
513	167
513	174
513	434
514	2
514	5
514	67
514	95
515	36
515	54
515	335
516	219
517	203
517	358
518	168
519	410
520	130
521	212
521	508
522	298
523	68
523	240
523	405
524	68
525	102
526	253
527	152
527	265
527	285
528	96
528	181
528	191
529	143
529	161
530	529
531	421
532	156
532	184
533	38
534	10
534	15
534	36
534	54
534	515
535	425
536	303
537	521
538	304
539	0
539	1
539	10
539	15
539	16
539	41
539	51
539	107
539	175
539	205
539	245
539	369
539	410
539	487
540	25
541	20
542	93
542	241
542	263
543	274
544	12
544	148
545	274
545	314
545	384
546	1
546	26
546	105
547	458
548	270
549	150
550	191
550	200
550	427
551	219
551	516
552	549
553	7
554	0
554	98
554	352
554	489
555	43
555	114
555	127
556	495
557	1
557	10
557	15
557	36
557	283
557	335
557	515
557	534
558	214
559	417
560	0
560	1
560	94
560	140
561	560
562	422
563	19
564	537
565	172
565	303
565	493
565	536
566	102
566	525
567	23
567	31
568	18
569	474
570	73
570	75
570	154
571	418
572	313
573	71
573	184
573	532
574	59
575	368
576	43
576	55
576	71
576	90
576	114
576	234
576	426
577	456
578	272
579	272
579	578
580	117
581	22
582	16
582	91
582	338
583	0
583	1
583	3
583	12
583	458
584	99
584	111
584	152
585	206
585	346
586	135
586	248
587	2
588	32
588	142
588	396
589	192
590	149
591	265
592	255
593	529
594	307
595	0
595	560
595	561
596	351
596	355
597	180
598	405
599	51
599	107
599	131
599	205
599	245
599	369
600	476
601	8
602	388
602	392
603	18
604	149
604	590
605	395
606	214
606	558
607	3
607	202
607	255
607	371
607	592
608	496
609	572
610	589
611	184
612	371
612	607
613	18
613	603
614	402
615	156
616	280
617	232
617	320
617	454
618	71
619	74
619	329
620	52
621	178
621	196
621	381
622	126
623	179
623	201
623	211
624	152
624	265
624	584
625	107
625	410
626	438
627	191
628	388
628	392
628	602
629	535
630	162
631	266
632	94
633	460
634	0
634	1
634	6
634	34
635	228
636	589
637	501
638	572
639	73
639	75
639	126
639	154
639	326
639	350
639	570
640	424
641	43
641	71
642	417
643	442
644	524
645	580
646	247
646	274
646	543
647	264
648	441
649	624
650	1
650	10
650	21
650	36
650	86
651	50
652	421
653	12
654	606
655	171
656	521
657	10
657	43
657	71
657	641
658	5
658	435
659	294
660	605
661	492
662	264
662	356
662	482
662	647
663	607
664	1
664	10
664	94
664	140
664	180
664	560
664	561
664	595
664	597
664	632
665	444
666	607
667	115
668	19
669	249
669	376
670	660
671	343
672	146
673	19
673	563
674	523
675	301
676	641
676	657
677	154
678	48
679	302
680	540
681	267
681	341
682	92
683	18
683	603
683	613
684	51
684	56
684	83
684	90
684	391
685	91
685	279
685	338
686	4
686	22
687	316
687	328
688	49
689	330
690	235
691	353
692	572
692	609
692	638
693	52
693	394
694	315
695	162
696	682
697	78
698	457
699	15
699	21
699	40
700	564
701	294
701	659
702	42
702	504
703	315
704	314
705	105
706	251
707	17
707	76
707	447
708	646
709	202
709	592
709	607
710	533
711	92
711	305
711	411
712	209
713	178
713	196
714	386
715	339
715	393
716	51
716	175
716	205
716	245
716	369
716	487
716	539
716	599
717	186
718	392
719	8
720	293
720	298
721	474
722	309
723	131
723	369
723	599
723	716
724	665
725	91
725	338
726	656
727	74
727	125
727	294
727	329
727	402
727	406
727	407
727	614
727	619
728	588
729	185
730	15
730	51
730	438
731	325
732	132
732	198
732	199
732	229
732	250
732	301
732	315
733	501
734	255
734	607
734	666
735	321
736	720
737	537
738	15
738	21
738	40
738	88
738	262
738	386
739	7
739	84
739	85
739	260
739	388
739	497
740	32
740	142
740	396
740	588
741	277
742	178
742	381
742	621
743	742
744	281
745	87
745	99
746	16
746	115
746	582
747	592
747	709
748	152
749	227
750	589
751	1
751	2
751	5
751	8
751	9
751	11
751	19
751	102
752	736
753	642
754	5
754	9
754	164
754	267
754	334
754	341
754	658
755	222
756	572
756	638
757	449
758	136
758	154
758	326
758	570
758	639
758	677
759	735
760	130
760	412
761	194
762	674
763	401
764	754
765	737
766	730
767	714
768	376
769	441
770	711
771	406
771	407
771	415
771	421
771	531
771	727
772	598
773	98
774	125
774	146
774	439
775	629
776	9
776	172
776	303
776	336
776	493
776	565
777	91
778	627
779	726
780	315
780	732
781	628
782	15
782	21
782	51
782	283
782	410
783	408
783	490
783	503
784	16
784	20
784	33
784	42
784	101
784	115
784	173
784	176
784	209
784	582
784	746
785	402
785	614
786	506
787	223
788	740
789	739
790	388
790	392
791	208
791	312
792	28
792	121
792	139
792	192
792	390
793	9
793	754
794	697
795	215
796	93
797	348
798	484
798	512
799	619
800	47
800	48
801	683
802	666
803	0
803	1
804	290
804	476
804	479
804	483
805	97
806	483
807	134
808	132
808	198
809	657
810	406
810	619
810	727
810	771
811	498
812	714
813	143
813	161
813	228
814	725
815	623
816	6
816	34
816	44
816	397
817	227
817	271
817	309
818	301
819	420
820	206
820	585
821	64
822	87
823	196
824	782
825	743
826	604
827	291
828	145
828	170
829	207
830	107
830	599
831	101
831	173
831	470
831	475
831	784
832	37
833	109
834	330
834	689
835	713
836	198
837	16
837	20
837	31
837	42
837	66
837	408
837	490
837	503
837	783
838	187
839	328
840	188
841	199
841	250
841	368
841	575
841	732
842	199
842	368
843	593
844	29
845	154
846	223
847	16
847	91
848	744
849	528
850	617
851	437
852	713
852	835
853	104
853	112
854	87
854	99
854	189
854	745
855	315
855	780
856	270
857	208
858	286
858	305
858	411
859	0
859	4
859	16
859	408
860	0
860	1
860	16
860	23
860	26
860	73
860	105
860	136
860	326
860	350
860	454
860	634
860	803
860	859
861	336
862	294
863	531
864	736
864	752
865	85
865	282
865	317
865	739
866	0
866	1
866	6
866	16
866	34
866	41
866	89
866	136
866	223
866	284
866	331
866	539
866	634
866	860
867	107
867	175
868	485
869	178
869	742
870	551
871	223
871	331
871	787
871	846
871	866
872	70
872	178
872	381
873	50
874	15
874	36
874	515
874	534
875	422
876	9
876	164
876	334
876	793
877	262
877	291
878	827
879	121
879	318
880	86
881	288
882	16
882	837
883	24
883	477
884	0
885	8
885	389
885	601
886	826
887	367
888	58
889	310
890	727
891	321
892	189
892	343
892	505
893	615
894	572
894	638
895	858
896	301
896	818
897	669
898	646
899	854
900	739
900	865
901	627
902	232
903	46
904	820
905	388
906	47
906	64
906	430
907	718
908	0
908	1
908	3
909	1
909	6
909	34
909	44
909	145
909	177
909	213
909	340
910	811
911	908
912	589
912	750
913	442
914	1
914	3
914	26
914	37
914	133
914	160
914	202
914	217
914	269
915	221
916	321
916	399
916	891
917	301
917	818
918	137
919	792
920	855
921	776
922	114
923	12
923	458
924	653
925	451
926	417
927	132
927	198
927	395
927	605
928	322
929	206
930	0
930	884
931	136
931	433
932	345
933	97
933	805
934	905
935	714
935	812
936	209
936	784
937	666
938	611
939	68
939	405
939	523
939	598
940	127
941	76
942	313
943	863
944	208
945	257
946	84
946	166
946	260
946	388
946	739
946	789
947	769
948	478
949	84
950	593
951	905
952	288
953	116
953	124
954	713
955	426
955	510
956	60
957	573
958	818
959	124
960	918
961	107
961	625
962	560
962	561
962	595
962	664
963	716
963	723
964	26
965	678
966	10
966	15
966	738
967	185
967	729
968	534
969	77
969	171
969	443
969	492
970	725
971	10
971	36
971	283
971	436
972	644
973	314
973	704
974	34
974	49
974	145
974	170
974	212
974	508
974	521
974	537
974	656
975	934
976	244
976	495
977	583
978	731
979	900
980	418
980	429
980	571
981	939
982	671
983	11
983	19
983	563
983	668
984	1
984	13
985	663
986	85
987	10
987	90
987	283
987	335
987	515
987	534
987	557
988	434
989	197
990	920
991	230
992	304
992	417
992	926
993	404
994	519
995	758
996	303
997	775
998	130
998	412
999	510
999	955
1000	325
1001	281
1002	656
1002	726
1002	974
1003	222
1004	178
1004	621
1005	177
1005	213
1005	340
1005	909
1006	923
1007	252
1007	304
1007	538
1007	992
1008	791
1009	34
1009	397
1009	816
1009	909
1010	969
1011	301
1011	315
1011	675
1011	694
1011	780
1011	818
1011	896
1012	612
1013	0
1013	1
1013	4
1013	14
1013	16
1013	28
1013	31
1013	44
1013	46
1013	82
1013	89
1013	101
1013	115
1013	117
1013	121
1013	140
1013	231
1013	318
1013	470
1013	664
1013	792
1014	731
1015	940
1016	0
1016	1
1016	3
1016	7
1016	70
1016	166
1016	178
1016	1004
1017	15
1017	36
1017	283
1017	534
1017	557
1017	699
1017	782
1017	987
1018	827
1018	878
1019	936
1020	941
1021	543
1021	646
1022	881
1023	637
1024	798
1025	263
1025	542
1026	229
1027	82
1027	299
1028	641
1029	1005
1030	868
1031	0
1031	1
1031	21
1031	94
1031	180
1031	442
1031	560
1031	632
1031	643
1032	393
1032	715
1033	119
1034	643
1035	566
1036	443
1037	329
1037	402
1037	444
1037	665
1038	1011
1039	725
1039	814
1039	970
1040	96
1040	158
1041	681
1042	10
1042	15
1042	74
1042	294
1042	406
1042	407
1042	410
1042	415
1042	421
1042	652
1042	771
1042	810
1042	862
1043	0
1043	1
1043	366
1043	884
1043	930
1044	587
1045	815
1046	303
1046	536
1047	942
1048	916
1049	219
1050	550
1051	797
1052	810
1053	545
1054	737
1055	58
1055	888
1056	1041
1057	156
1057	184
1058	162
1059	1
1059	105
1059	140
1059	546
1060	573
1061	758
1062	554
1063	559
1064	735
1064	759
1065	861
1066	317
1066	865
1066	900
1066	979
1067	1011
1068	12
1068	50
1068	249
1069	0
1069	44
1069	82
1070	520
1071	95
1072	892
1073	505
1074	24
1074	477
1074	883
1075	571
1076	279
1076	347
1077	75
1078	93
1079	69
1079	72
1079	449
1080	509
1081	517
1082	717
1083	96
1083	528
1083	849
1084	1
1084	29
1084	208
1084	360
1084	420
1085	399
1086	102
1086	193
1087	0
1087	1
1087	6
1087	98
1087	223
1087	331
1087	489
1087	539
1087	716
1087	846
1087	860
1087	866
1088	170
1089	468
1090	692
1091	420
1091	819
1092	1027
1093	220
1094	32
1095	862
1096	887
1097	1043
1098	61
1099	560
1099	561
1100	964
1101	508
1101	521
1101	537
1101	974
1102	247
1102	264
1102	482
1102	662
1103	858
1104	683
1104	801
1105	0
1105	41
1105	223
1105	331
1105	539
1105	787
1105	846
1105	866
1105	871
1105	1087
1106	212
1107	122
1108	243
1109	859
1110	0
1110	1
1110	113
1110	440
1111	963
1112	48
1112	155
1112	227
1112	271
1113	556
1114	642
1115	741
1116	145
1116	170
1116	508
1116	828
1116	974
1116	1088
1117	855
1118	365
1119	769
1119	947
1120	520
1121	0
1121	1
1121	70
1121	1016
1122	20
1122	290
1122	476
1122	479
1122	483
1122	804
1123	1105
1124	1010
1125	771
1126	508
1126	521
1126	656
1127	1044
1128	495
1128	556
1129	254
1130	720
1131	502
1132	1013
1133	1011
1133	1067
1134	2
1134	52
1134	620
1135	195
1135	286
1135	353
1136	273
1137	14
1137	215
1137	349
1137	370
1138	794
1139	100
1139	109
1139	110
1139	295
1139	478
1139	833
1140	24
1140	62
1140	159
1140	252
1140	304
1140	354
1140	417
1140	477
1140	883
1140	1074
1141	1101
1142	485
1143	326
1144	15
1144	36
1144	515
1144	534
1144	557
1144	968
1145	984
1146	501
1146	637
1147	61
1148	403
1149	116
1149	124
1150	971
1151	1022
1152	298
1152	430
1153	461
1154	111
1155	84
1155	949
1156	816
1156	1009
1157	617
1158	351
1158	355
1158	596
1159	653
1160	1078
1161	294
1161	406
1161	862
1161	1042
1161	1095
1162	287
1162	364
1163	804
1164	5
1165	0
1165	29
1165	130
1165	219
1165	350
1165	412
1165	448
1165	459
1165	461
1165	494
1165	496
1165	639
1165	1153
1166	717
1167	152
1168	862
1168	1095
1168	1161
1169	27
1169	233
1169	256
1169	373
1170	910
1171	1
1171	26
1171	89
1171	105
1171	231
1171	964
1171	1100
1172	135
1172	248
1172	586
1173	381
1174	505
1175	232
1175	617
1175	850
1176	508
1177	541
1178	462
1179	77
1179	149
1179	443
1179	492
1179	969
1180	98
1181	856
1182	72
1183	458
1184	780
1184	855
1184	1011
1185	2
1185	5
1185	11
1185	52
1185	169
1185	1134
1186	327
1187	1044
1187	1127
1188	1034
1189	79
1190	1013
1190	1132
1191	144
1192	786
1193	508
1193	521
1193	537
1193	656
1193	726
1193	737
1193	765
1193	974
1193	1002
1193	1126
1194	570
1194	639
1194	758
1194	995
1195	0
1195	16
1195	20
1195	41
1195	176
1195	454
1196	205
1197	941
1197	1020
1198	290
1199	1011
1200	227
1200	1112
1201	1023
1202	743
1203	805
1204	371
1204	607
1204	666
1204	802
1205	510
1206	238
1207	223
1207	331
1208	936
1208	1019
1209	683
1210	0
1210	70
1210	445
1210	1121
1211	501
1211	637
1212	154
1212	570
1212	639
1212	758
1212	1194
1213	165
1214	86
1215	807
1216	75
1216	126
1216	639
1216	1194
1216	1212
1217	1207
1218	0
1218	16
1218	31
1218	80
1218	98
1218	223
1218	787
1218	1105
1219	303
1220	1011
1220	1067
1221	767
1222	208
1222	312
1222	791
1223	980
1224	1208
1225	490
1225	503
1225	837
1226	21
1226	699
1227	1076
1228	593
1229	406
1229	421
1230	26
1230	914
1231	442
1232	693
1233	892
1234	43
1234	69
1234	72
1234	182
1234	273
1234	277
1234	308
1234	449
1234	741
1234	1079
1235	74
1236	56
1236	90
1236	143
1236	468
1236	529
1236	530
1237	202
1238	128
1239	921
1240	136
1240	634
1240	866
1241	573
1241	957
1241	1060
1242	146
1243	1022
1244	1002
1245	707
1246	337
1247	217
1248	192
1248	390
1249	327
1249	1186
1250	1071
1251	287
1251	364
1251	1162
1252	156
1253	135
1253	359
1253	423
1253	441
1254	29
1254	360
1254	420
1254	844
1255	978
1256	31
1256	38
1256	183
1257	566
1258	356
1259	49
1260	1102
1261	1239
1262	983
1263	3
1263	7
1263	25
1263	70
1263	133
1263	202
1263	255
1263	371
1263	607
1263	612
1263	1004
1263	1016
1264	76
1264	707
1265	589
1266	293
1266	720
1266	1130
1267	1134
1267	1185
1268	0
1268	13
1268	44
1268	118
1268	219
1268	221
1268	357
1268	424
1268	457
1268	459
1268	461
1268	494
1268	496
1268	698
1268	859
1268	1069
1268	1165
1269	235
1270	1156
1271	1236
1272	1
1272	15
1272	43
1272	54
1272	57
1272	60
1272	74
1272	122
1272	125
1272	128
1272	406
1272	1235
1273	67
1274	720
1275	1129
1276	122
1276	335
1276	342
1277	12
1277	50
1277	873
1278	505
1278	1174
1279	1006
1280	250
1281	620
1282	175
1282	205
1282	344
1283	465
1284	142
1284	396
1284	588
1284	740
1284	788
1285	798
1285	1024
1286	684
1287	558
1288	739
1289	1119
1290	382
1291	589
1291	750
1292	802
1293	1126
1294	1096
1295	1
1295	10
1295	43
1295	94
1296	394
1297	1173
1298	548
1299	555
1300	608
1301	909
1301	1009
1302	657
1302	676
1302	809
1303	541
1304	443
1305	833
1306	202
1306	371
1307	3
1307	12
1307	61
1307	135
1307	148
1307	187
1307	359
1307	423
1307	583
1307	586
1307	1172
1307	1253
1308	713
1308	835
1308	852
1309	1012
1310	97
1310	446
1311	979
1311	1066
1312	54
1313	1176
1314	38
1315	114
1316	682
1316	696
1317	305
1317	411
1317	711
1317	770
1317	858
1317	895
1317	1103
1318	1212
1319	1078
1320	409
1321	0
1322	761
1323	459
1323	496
1324	1
1324	3
1324	6
1324	7
1324	13
1324	25
1324	44
1324	108
1324	145
1324	197
1324	224
1324	268
1324	340
1324	909
1325	908
1326	661
1327	7
1327	260
1328	48
1328	81
1328	155
1328	298
1328	800
1329	15
1329	21
1329	40
1329	88
1329	738
1330	757
1331	330
1331	689
1331	834
1332	61
1332	1147
1333	660
1333	670
1334	493
1335	9
1335	303
1335	493
1335	536
1335	565
1335	1334
1336	414
1337	58
1337	888
1337	1055
1338	82
1338	242
1339	698
1339	859
1339	1069
1339	1268
1340	258
1340	287
1340	364
1340	422
1340	1162
1340	1251
1341	392
1342	264
1342	482
1343	61
1343	187
1343	423
1343	1147
1343	1253
1343	1307
1343	1332
1344	758
1345	411
1345	858
1345	895
1345	1317
1346	1269
1347	1131
1348	130
1348	998
1349	218
1350	741
1351	565
1352	212
1352	656
1352	726
1352	974
1352	1106
1353	482
1354	1266
1355	985
1356	1190
1357	709
1358	178
1358	1004
1359	271
1360	723
1361	78
1362	974
1362	1101
1363	518
1364	919
1365	36
1365	54
1365	557
1366	9
1367	181
1368	7
1368	84
1368	103
1368	116
1368	260
1369	9
1369	303
1369	493
1369	536
1369	565
1369	1334
1369	1335
1370	1294
1371	157
1371	332
1372	362
1373	149
1373	443
1373	456
1373	492
1373	1179
1374	103
1375	570
1375	639
1375	758
1375	1061
1375	1194
1376	572
1376	609
1376	638
1376	692
1376	756
1377	192
1378	132
1378	198
1378	199
1378	368
1378	395
1378	575
1378	841
1378	842
1379	524
1380	1376
1381	230
1381	991
1382	10
1382	971
1382	1150
1383	518
1384	291
1384	827
1384	878
1385	585
1386	324
1386	454
1387	1222
1388	1319
1389	278
1390	15
1390	51
1390	205
1390	245
1390	716
1391	1228
1392	39
1393	974
1393	1002
1393	1101
1393	1193
1393	1244
1394	232
1394	1175
1395	370
1396	422
1396	562
1396	875
1397	64
1397	155
1397	259
1397	906
1398	857
1399	105
1399	803
1399	860
1399	866
1400	0
1400	1
1400	89
1400	105
1400	140
1400	223
1400	324
1400	331
1400	409
1400	546
1400	664
1400	866
1400	871
1400	1059
1400	1320
1401	4
1401	14
1401	215
1401	349
1401	370
1401	1137
1402	87
1403	1090
1404	214
1404	300
1404	509
1404	1080
1405	15
1405	21
1405	283
1405	307
1406	963
1407	188
1407	840
1408	1386
1409	132
1409	395
1409	605
1409	1378
1410	929
1411	406
1411	407
1411	415
1411	421
1411	531
1411	619
1411	727
1411	771
1411	799
1411	810
1412	87
1412	99
1412	111
1412	152
1412	584
1413	799
1414	750
1415	482
1415	647
1415	662
1416	1214
1417	1142
1418	432
1419	652
1420	527
1421	10
1421	151
1422	136
1422	266
1423	621
1424	1008
1425	212
1426	549
1427	758
1427	995
1427	1194
1428	26
1428	914
1428	1230
1429	737
1430	437
1430	851
1431	527
1431	1420
1432	683
1432	1104
1433	268
1434	232
1435	0
1435	1
1435	13
1435	219
1436	663
1437	897
1438	264
1438	482
1438	647
1438	662
1438	1102
1438	1260
1438	1342
1438	1415
1439	1380
1440	1089
1441	431
1442	1354
1443	460
1444	156
1444	184
1444	532
1444	1057
1445	220
1445	1093
1446	1041
1447	920
1448	99
1448	152
1448	247
1448	274
1448	377
1448	491
1448	646
1448	708
1448	748
1449	10
1449	15
1449	966
1450	139
1451	392
1452	1182
1453	616
1454	1006
1455	1390
1456	463
1457	168
1457	518
1457	1363
1458	1453
1459	998
1459	1348
1460	298
1461	827
1461	878
1461	1018
1462	301
1463	282
1464	1214
1464	1416
1465	940
1466	566
1466	1035
1467	217
1468	308
1468	1234
1469	0
1469	1
1469	4
1469	16
1469	23
1469	231
1470	153
1471	1183
1472	589
1472	750
1472	912
1473	1062
1474	845
1475	669
1475	897
1476	537
1477	743
1477	1202
1478	940
1478	1015
1478	1465
1479	668
1479	983
1479	1262
1480	855
1480	920
1480	1117
1480	1184
1481	1447
1482	637
1483	259
1483	293
1484	476
1484	600
1484	1122
1485	169
1486	272
1487	1365
1488	394
1489	1049
1490	919
1491	1465
1491	1478
1492	570
1493	564
1493	700
1494	533
1495	317
1496	43
1496	114
1497	60
1498	5
1498	11
1498	302
1498	485
1498	679
1499	290
1499	476
1499	479
1499	483
1500	392
1500	501
1500	628
1500	637
1500	781
1500	1023
1501	107
1502	875
1503	34
1503	145
1503	170
1503	521
